Product Photo/link,Product Name,Product Spec,Brand,Category,Price,Selling Price,Dealer Extra Margin %,Is Combo,Availability,Custom Delivery Fee
"images/products/outdoor-metal-box-deep-400300300mm-d400mbd.webp","OUTDOOR METAL BOX DEEP 400*300*300mm (D400MBD)","High quality product","IMPORTED","ACCESSORIES",5841,1730,"0%",FALSE,"In stock",""
"images/products/hdmi-cable-05meter-hc105.webp","HDMI CABLE 05METER (HC105)","High quality product","IMPORTED","ACCESSORIES",584,170,"0%",FALSE,"In stock",""
"images/products/125khz-rroximity-rfid-keyfob-rfidkeyfob.webp","125KHZ RROXIMITY RFID KEYFOB (RFIDKEYFOB)","High quality product","IMPORTED","ACCESSORIES",35,10,"0%",FALSE,"In stock",""
"images/products/hdmi-cable-15-meter-hc115.webp","HDMI CABLE 15 METER (HC115)","High quality product","IMPORTED","ACCESSORIES",1682,500,"0%",FALSE,"In stock",""
"images/products/metal-housing-12822012.webp","METAL HOUSING 12''(8220/12)","High quality product","IMPORTED","ACCESSORIES",3009,890,"0%",FALSE,"In stock",""
"images/products/l-type-powder-coated-aluminum-stand-60cm-pole-mount-ts60bl.webp","L TYPE POWDER COATED ALUMINUM STAND 60CM POLE MOUNT (TS60BL)","High quality product","IMPORTED","ACCESSORIES",1770,530,"0%",FALSE,"In stock",""
"images/products/powder-coated-aluminum-stand-30-60cm-with-base-ts3060b.webp","POWDER COATED ALUMINUM STAND 30-60CM WITH BASE (TS3060B)","High quality product","IMPORTED","ACCESSORIES",2036,600,"0%",FALSE,"In stock",""
"images/products/32-75-table-top-stand-tt3775t.webp","32-75'' TABLE TOP STAND (TT3775T)","High quality product","IMPORTED","ACCESSORIES",2124,630,"0%",FALSE,"In stock",""
"images/products/exit-switch-plastic-13-es103p.webp","EXIT SWITCH PLASTIC 1*3 (ES103P)","High quality product","IMPORTED","ACCESSORIES",354,110,"0%",FALSE,"In stock",""
"images/products/big-outdoor-metal-box-500400180mm-d500mb.webp","BIG OUTDOOR METAL BOX 500*400*180mm (D500MB)","High quality product","IMPORTED","ACCESSORIES",6726,2000,"0%",FALSE,"In stock",""
"images/products/base-for-arm-extension-baseb.webp","BASE FOR ARM EXTENSION (BASE/B)","High quality product","IMPORTED","ACCESSORIES",212,60,"0%",FALSE,"In stock",""
"images/products/telescopic-aluminum-ladder-11ft-mx-tsal11.webp","TELESCOPIC ALUMINUM LADDER 11FT (MX-TSAL11)","High quality product","IMPORTED","ACCESSORIES",26550,7880,"0%",FALSE,"In stock",""
"images/products/u-clamp-em-lock-bracket-280u.webp","U CLAMP EM LOCK BRACKET (280U)","High quality product","IMPORTED","ACCESSORIES",832,250,"0%",FALSE,"In stock",""
"images/products/48v-poe-splitter-48vps.webp","48V POE SPLITTER (48VPS)","High quality product","IMPORTED","ACCESSORIES",389,120,"0%",FALSE,"In stock",""
"images/products/no-touch-exit-switch-23-nt203.webp","NO TOUCH EXIT SWITCH 2*3 (NT203)","High quality product","IMPORTED","ACCESSORIES",1062,320,"0%",FALSE,"In stock",""
"images/products/lan-tester-with-bnc-and-poe-support-lt368bl.webp","LAN TESTER WITH BNC AND POE SUPPORT (LT368BL)","High quality product","IMPORTED","ACCESSORIES",1947,580,"0%",FALSE,"In stock",""
"images/products/dome-stand-metal-frame-big-dsb-402.webp","DOME STAND METAL FRAME BIG (DSB-402)","High quality product","IMPORTED","ACCESSORIES",301,90,"0%",FALSE,"In stock",""
"images/products/j-type-powder-coated-aluminum-stand-40cm-ts40j.webp","J TYPE POWDER COATED ALUMINUM STAND 40CM (TS40J)","High quality product","IMPORTED","ACCESSORIES",1328,390,"0%",FALSE,"In stock",""
"images/products/back-lock-metal-12-housing-800712.webp","BACK LOCK METAL 12'' HOUSING' (8007/12)","High quality product","IMPORTED","ACCESSORIES",3452,1020,"0%",FALSE,"In stock",""
"images/products/thin-card-125khz-emtthin.webp","THIN CARD 125KHZ (EMT/THIN)","High quality product","IMPORTED","ACCESSORIES",35,10,"0%",FALSE,"In stock",""
"images/products/no-touch-exit-switch-33-nt303.webp","NO TOUCH EXIT SWITCH 3*3 (NT303)","High quality product","IMPORTED","ACCESSORIES",1239,370,"0%",FALSE,"In stock",""
"images/products/hanging-type-drop-bolt-lock-hdbl.webp","HANGING TYPE DROP BOLT LOCK (HDBL)","High quality product","IMPORTED","ACCESSORIES",5310,1580,"0%",FALSE,"In stock",""
"images/products/powder-coated-aluminum-stand-30-60cm-with-base-l-type-ts3060bl.webp","POWDER COATED ALUMINUM STAND 30-60CM WITH BASE (L TYPE) (TS3060BL)","High quality product","IMPORTED","ACCESSORIES",2213,660,"0%",FALSE,"In stock",""
"images/products/pole-mount-housing-stand-with-2-rings-701r.webp","POLE MOUNT HOUSING STAND (WITH 2 RINGS) (701R)","High quality product","IMPORTED","ACCESSORIES",531,160,"0%",FALSE,"In stock",""
"images/products/outdoor-metal-junction-box-with-rubber-ip66rb.webp","OUTDOOR METAL JUNCTION BOX WITH RUBBER (IP66RB)","High quality product","IMPORTED","ACCESSORIES",1505,450,"0%",FALSE,"In stock",""
"images/products/metal-strip-25cm-ringlock25.webp","METAL STRIP 25CM (RINGLOCK/25)","High quality product","IMPORTED","ACCESSORIES",177,50,"0%",FALSE,"In stock",""
"images/products/hdmi-cable-10-meter-hc110.webp","HDMI CABLE 10 METER (HC110)","High quality product","IMPORTED","ACCESSORIES",1062,320,"0%",FALSE,"In stock",""
"images/products/screw-green-dc-pin-sdc.webp","SCREW GREEN DC PIN (SDC)","High quality product","IMPORTED","ACCESSORIES",21,6,"0%",FALSE,"In stock",""
"images/products/plastic-housing-10-inch-8006.webp","PLASTIC HOUSING 10 INCH (8006)","High quality product","IMPORTED","ACCESSORIES",2301,680,"0%",FALSE,"In stock",""
"images/cctv-wholesale.webp","IPC CAMERA TESTER (CAMERA TESTER)","High quality product","IMPORTED","ACCESSORIES",70800,21000,"0%",FALSE,"In stock",""
"images/products/exit-switch-3x3-key-type-es303-k.webp","EXIT SWITCH 3X3 KEY TYPE (ES303-K)","High quality product","IMPORTED","ACCESSORIES",2036,600,"0%",FALSE,"In stock",""
"images/products/metal-strip-30cm-ringlock30.webp","METAL STRIP 30CM (RINGLOCK/30)","High quality product","IMPORTED","ACCESSORIES",212,60,"0%",FALSE,"In stock",""
"images/products/32-75-wall-mount-for-led-smart-class-wm3275.webp","32-75'' WALL MOUNT FOR LED/ SMART CLASS (WM3275)","High quality product","IMPORTED","ACCESSORIES",1859,550,"0%",FALSE,"In stock",""
"images/products/powder-coated-aluminum-stand-30-60cm-l-type-ts3060l.webp","POWDER COATED ALUMINUM STAND 30-60CM (L TYPE) (TS3060L)","High quality product","IMPORTED","ACCESSORIES",1770,530,"0%",FALSE,"In stock",""
"images/products/4ch-utp-balun-4chutp.webp","4CH UTP BALUN (4CHUTP)","High quality product","IMPORTED","ACCESSORIES",1770,530,"0%",FALSE,"In stock",""
"images/products/normal-waterproof-600lbs-em-lock-2-wires-em280w.webp","NORMAL WATERPROOF 600LBS EM LOCK 2 WIRES (EM280/W)","High quality product","IMPORTED","ACCESSORIES",4071,1210,"0%",FALSE,"In stock",""
"images/products/150cm-wallmount-stand-ts150w.webp","150CM WALLMOUNT STAND (TS150W)","High quality product","IMPORTED","ACCESSORIES",4071,1210,"0%",FALSE,"In stock",""
"images/products/l-type-powder-coated-aluminum-stand-20cm-ts20l.webp","L TYPE POWDER COATED ALUMINUM STAND 20CM (TS20L)","High quality product","IMPORTED","ACCESSORIES",974,290,"0%",FALSE,"In stock",""
"images/products/powder-coated-aluminum-stand-60-120cm-j-type-ts60120j.webp","POWDER COATED ALUMINUM STAND 60-120CM (J TYPE) (TS60120J)","High quality product","IMPORTED","ACCESSORIES",3540,1050,"0%",FALSE,"In stock",""
"images/products/rj45-extention-adapter-200m-usb200m.webp","RJ45 EXTENTION ADAPTER 200M (USB200M)","High quality product","IMPORTED","ACCESSORIES",1770,530,"0%",FALSE,"In stock",""
"images/products/ezviz-robot-stand-c003.webp","EZVIZ ROBOT STAND (C003)","High quality product","IMPORTED","ACCESSORIES",177,50,"0%",FALSE,"In stock",""
"images/products/metal-stand-small-20-cm-s702.webp","METAL STAND SMALL 20 CM (S702)","High quality product","IMPORTED","ACCESSORIES",212,60,"0%",FALSE,"In stock",""
"images/products/heavy-plastic-camera-junction-boxhjb.webp","HEAVY PLASTIC CAMERA JUNCTION BOX(HJB)","High quality product","IMPORTED","ACCESSORIES",354,110,"0%",FALSE,"In stock",""
"images/products/telescopic-aluminum-ladder-88ft-mx-tal88.webp","TELESCOPIC ALUMINUM LADDER (8+8FT) (MX-TAL88)","High quality product","IMPORTED","ACCESSORIES",45135,13390,"0%",FALSE,"In stock",""
"images/products/telescopic-aluminum-ladder-14ft-mx-tsal14.webp","TELESCOPIC ALUMINUM LADDER 14FT (MX-TSAL14)","High quality product","IMPORTED","ACCESSORIES",32745,9710,"0%",FALSE,"In stock",""
"images/products/krone-tool-ht3141.webp","KRONE TOOL (HT3141)","High quality product","IMPORTED","ACCESSORIES",708,210,"0%",FALSE,"In stock",""
"images/products/metal-ring-20cm-pr20c.webp","METAL RING 20CM (PR20C)","High quality product","IMPORTED","ACCESSORIES",53,20,"0%",FALSE,"In stock",""
"images/products/hikvision-2mp-4-camera-kit.webp","HIKVISION 2MP 4 CAMERA KIT","HIKVISION 4CH 2MP DVR (DS-7104HGHI-M1/T)-1
HIKVISION 2MP Inbuild Mic Camera (2CE16DOT-ITPFS) OR (2CE76D0T-ITPFS)-4
KRYSTAA 500GB HDD-1
FYBER 4CH SMPS (1204)-1
MAXXION 3+1 Full Copper Cable-90m
SURVOLT WIRE BNC-4 Set
SURVOLT DC (Heavy)-4
JASCOM PVC Box-4

*Dome or Bullet Camera. After Order we will keep in touch with you for clarification","Hikvision","Combo Packs",28940,10900,"0%",TRUE,"In stock",""
"images/products/hikvision-2mp-2-camera-kit.webp","HIKVISION 2MP 2 CAMERA KIT","HIKVISION 4CH 2MP DVR (DS-7104HGHI-M1/T)-1
HIKVISION 2MP Inbuild Mic Camera (2CE16DOT-ITPFS) OR (2CE76D0T-ITPFS)-2
KRYSTAA 500GB HDD-1
FYBER 4CH SMPS (1204)-1
MAXXION 3+1 Full Copper Cable-50m
SURVOLT WIRE BNC-2 Set
SURVOLT DC (Heavy)-2
JASCOM PVC Box-2

*Dome or Bullet Camera. After Order we will keep in touch with you for clarification","Hikvision","Combo Packs",21904,8250,"0%",TRUE,"In stock",""
"images/products/hikvision-2mp-1-camera-kit.webp","HIKVISION 2MP 1 CAMERA KIT","HIKVISION 4CH 2MP DVR (DS-7104HGHI-M1/T)-1
HIKVISION 2MP Inbuild Mic Camera (2CE16DOT-ITPFS) OR (2CE76D0T-ITPFS)-1
KRYSTAA 500GB HDD-1
FYBER 4CH SMPS (1204)-1
MAXXION 3+1 Full Copper Cable-30m
SURVOLT WIRE BNC-1 Set
SURVOLT DC (Heavy)-1
JASCOM PVC Box-1

*Dome or Bullet Camera. After Order we will keep in touch with you for clarification","Hikvision","Combo Packs",18054,6800,"0%",TRUE,"In stock",""
"images/products/hikvision-2mp-3-camera-kit.webp","HIKVISION 2MP 3 CAMERA KIT","HIKVISION 4CH 2MP DVR (DS-7104HGHI-M1/T)-1
HIKVISION 2MP Inbuild Mic Camera (2CE16DOT-ITPFS) OR (2CE76D0T-ITPFS)-3
KRYSTAA 500GB HDD-1
FYBER 4CH SMPS (1204)-1
MAXXION 3+1 Full Copper Cable-70m
SURVOLT WIRE BNC-3 Set
SURVOLT DC (Heavy)-3
JASCOM PVC Box-3

*Dome or Bullet Camera. After Order we will keep in touch with you for clarification","Hikvision","Combo Packs",25488,9600,"0%",TRUE,"In stock",""
